"","Mail","Gifts","CnGf_1_Amount","TestGroup1","Gender","St","Type","Class","Left","Middle","Right","Largest","Last","LGDate","FY13","FY14","Class1","FY1314","log13","log14","logLast","newdate","TG","TestGroup1B","TestGroup1C","TestGroup1D","Baselinell"
"1086",1,1,50,"A",2,0,1,1999,175,100,75,65,50,473,50,0,16,0,3.93182563272433,0,3.93182563272433,16220,"A",0,0,0,-1.09362474715707
"1087",0,0,0,"B",2,1,1,1973,300,200,100,9,100,232,100,0,42,0,4.61512051684126,0,4.61512051684126,16461,"B",1,0,0,-0.407968238326283
"1088",0,0,0,"A",1,0,1,1982,1500,1000,500,62,500,433,0,500,33,0,0,6.21660610108486,6.21660610108486,16260,"A",0,0,0,-0.407968238326283
"1089",0,1,250,"B",1,0,0,1975,800,500,250,40,250,433,0,250,40,0,0,5.52545293913178,5.52545293913178,16260,"B",1,0,0,-1.09362474715707
"1090",0,0,0,"A",2,0,1,2001,150,100,50,61,50,451,50,0,14,0,3.93182563272433,0,3.93182563272433,16242,"A",0,0,0,-0.407968238326283
"1091",0,0,0,"D",1,0,1,1982,75,50,25,46,30,21,25,30,33,750,3.25809653802148,3.43398720448515,3.43398720448515,16672,"D",0,0,1,-0.407968238326283
"1092",0,0,0,"A",2,0,0,1979,150,100,50,61,50,277,25,135,36,3375,3.25809653802148,4.91265488573605,3.93182563272433,16416,"A",0,0,0,-0.407968238326283
"1093",1,1,100,"C",2,0,0,1970,150,125,100,9,100,506,210,125,45,26250,5.35185813347607,4.83628190695148,4.61512051684126,16187,"C",0,1,0,-1.09362474715707
"1094",0,0,0,"A",2,1,1,1994,150,100,50,61,25,390,0,25,21,0,0,3.25809653802148,3.25809653802148,16303,"A",0,0,0,-0.407968238326283
"1095",0,1,200,"B",2,0,0,2001,300,200,100,9,100,20,100,0,14,0,4.61512051684126,0,4.61512051684126,16673,"B",1,0,0,-1.09362474715707
"1096",0,0,0,"B",2,1,1,1965,75,50,25,30,20,506,0,20,50,0,0,3.04452243772342,3.04452243772342,16187,"B",1,0,0,-0.407968238326283
"1097",1,1,25,"B",2,0,0,1987,100,75,50,46,30,355,25,30,28,750,3.25809653802148,3.43398720448515,3.43398720448515,16338,"B",1,0,0,-1.09362474715707
"1098",1,1,50,"C",2,0,0,1987,100,75,50,61,50,274,50,50,28,2500,3.93182563272433,3.93182563272433,3.93182563272433,16419,"C",0,1,0,-1.09362474715707
"1099",1,1,200,"A",2,0,0,1969,600,400,200,34,150,150,150,150,46,22500,5.01727983681492,5.01727983681492,5.01727983681492,16543,"A",0,0,0,-1.09362474715707
"1100",0,0,0,"D",2,0,1,1975,300,200,100,34,200,266,200,0,40,0,5.30330490805908,0,5.30330490805908,16427,"D",0,0,1,-0.407968238326283
"1101",0,1,50,"B",1,1,1,1987,150,100,50,61,25,435,25,25,28,625,3.25809653802148,3.25809653802148,3.25809653802148,16258,"B",1,0,0,-1.09362474715707
"1102",0,0,0,"A",2,1,0,1980,800,500,250,40,250,359,0,250,35,0,0,5.52545293913178,5.52545293913178,16334,"A",0,0,0,-0.407968238326283
"1103",0,1,10,"C",2,0,0,1981,100,75,50,50,10,428,10,10,34,100,2.39789527279837,2.39789527279837,2.39789527279837,16265,"C",0,1,0,-1.09362474715707
"1104",0,0,0,"C",2,0,0,1957,100,75,50,61,50,241,0,50,58,0,0,3.93182563272433,3.93182563272433,16452,"C",0,1,0,-0.407968238326283
"1105",0,0,0,"C",2,0,0,1992,150,125,100,9,100,148,100,0,23,0,4.61512051684126,0,4.61512051684126,16545,"C",0,1,0,-0.407968238326283
"1106",0,0,0,"C",2,0,0,1997,75,50,25,39,10,178,10,0,18,0,2.39789527279837,0,2.39789527279837,16515,"C",0,1,0,-0.407968238326283
"1107",0,0,0,"A",2,0,1,1970,150,100,50,61,50,135,0,50,45,0,0,3.93182563272433,3.93182563272433,16558,"A",0,0,0,-0.407968238326283
"1108",0,0,0,"A",1,0,1,1983,150,100,50,46,25,270,0,50,32,0,0,3.93182563272433,3.25809653802148,16423,"A",0,0,0,-0.407968238326283
"1109",1,1,50,"A",2,0,1,1952,800,500,250,40,100,104,200,350,63,70000,5.30330490805908,5.86078622346587,4.61512051684126,16589,"A",0,0,0,-1.09362474715707
"1110",1,1,50,"A",2,0,1,1969,300,200,100,9,75,474,50,75,46,3750,3.93182563272433,4.33073334028633,4.33073334028633,16219,"A",0,0,0,-1.09362474715707
"1111",0,0,0,"C",2,0,1,1989,100,75,50,61,50,439,50,0,26,0,3.93182563272433,0,3.93182563272433,16254,"C",0,1,0,-0.407968238326283
"1112",0,1,50,"B",2,1,0,1975,175,125,75,70,50,30,50,50,40,2500,3.93182563272433,3.93182563272433,3.93182563272433,16663,"B",1,0,0,-1.09362474715707
"1113",0,0,0,"A",1,0,1,1994,800,500,250,40,100,443,0,100,21,0,0,4.61512051684126,4.61512051684126,16250,"A",0,0,0,-0.407968238326283
"1114",1,1,150,"B",2,1,1,2000,300,200,100,9,100,135,75,100,15,7500,4.33073334028633,4.61512051684126,4.61512051684126,16558,"B",1,0,0,-1.09362474715707
"1115",0,0,0,"A",2,0,0,1973,300,200,100,9,100,183,0,0,42,0,0,0,4.61512051684126,16510,"A",0,0,0,-0.407968238326283
"1116",0,0,0,"B",2,1,1,1987,300,200,100,9,100,472,0,100,28,0,0,4.61512051684126,4.61512051684126,16221,"B",1,0,0,-0.407968238326283
"1117",0,1,100,"A",2,1,0,1994,300,200,100,9,100,442,200,100,21,20000,5.30330490805908,4.61512051684126,4.61512051684126,16251,"A",0,0,0,-1.09362474715707
"1118",0,0,0,"A",2,0,1,1965,150,100,50,39,10,281,10,10,50,100,2.39789527279837,2.39789527279837,2.39789527279837,16412,"A",0,0,0,-0.407968238326283
"1119",0,1,100,"A",2,0,0,1970,450,300,150,22,50,85,20,50,45,1000,3.04452243772342,3.93182563272433,3.93182563272433,16608,"A",0,0,0,-1.09362474715707
"1120",0,0,0,"A",2,1,0,2001,150,100,50,61,25,52,0,0,14,0,0,0,3.25809653802148,16641,"A",0,0,0,-0.407968238326283
"1121",0,0,0,"B",1,0,0,1974,300,200,100,9,100,15,100,0,41,0,4.61512051684126,0,4.61512051684126,16678,"B",1,0,0,-0.407968238326283
"1122",1,1,30,"A",2,0,1,2000,300,200,100,9,50,206,0,0,15,0,0,0,3.93182563272433,16487,"A",0,0,0,-1.09362474715707
"1123",0,0,0,"B",2,0,1,1962,300,200,100,9,100,375,0,100,53,0,0,4.61512051684126,4.61512051684126,16318,"B",1,0,0,-0.407968238326283
"1124",0,0,0,"C",2,0,1,1985,225,200,150,22,100,490,100,100,30,10000,4.61512051684126,4.61512051684126,4.61512051684126,16203,"C",0,1,0,-0.407968238326283
"1125",1,1,500,"C",2,0,0,1973,800,600,500,62,250,205,0,250,42,0,0,5.52545293913178,5.52545293913178,16488,"C",0,1,0,-1.09362474715707
"1126",0,1,100,"B",2,0,1,1969,300,200,100,9,100,239,100,200,46,20000,4.61512051684126,5.30330490805908,4.61512051684126,16454,"B",1,0,0,-1.09362474715707
"1127",1,1,125,"B",2,1,1,1979,375,250,125,16,125,182,125,125,36,15625,4.83628190695148,4.83628190695148,4.83628190695148,16511,"B",1,0,0,-1.09362474715707
"1128",1,1,100,"D",2,0,1,1963,150,100,50,9,100,299,100,100,52,10000,4.61512051684126,4.61512051684126,4.61512051684126,16394,"D",0,0,1,-1.09362474715707
"1129",0,0,0,"A",1,1,1,1973,450,300,150,22,150,487,0,0,42,0,0,0,5.01727983681492,16206,"A",0,0,0,-0.407968238326283
"1130",1,1,250,"B",2,0,0,1979,2500,1500,500,6,250,173,0,250,36,0,0,5.52545293913178,5.52545293913178,16520,"B",1,0,0,-1.09362474715707
"1131",1,1,50,"C",2,0,0,1967,150,125,100,9,50,496,50,85,48,4250,3.93182563272433,4.45434729625351,3.93182563272433,16197,"C",0,1,0,-1.09362474715707
"1132",0,1,100,"A",2,1,0,1971,300,200,100,9,100,400,100,0,44,0,4.61512051684126,0,4.61512051684126,16293,"A",0,0,0,-1.09362474715707
"1133",0,1,50,"A",2,1,1,1971,150,100,50,61,50,389,50,50,44,2500,3.93182563272433,3.93182563272433,3.93182563272433,16304,"A",0,0,0,-1.09362474715707
"1134",0,0,0,"A",2,0,0,1991,300,200,100,9,50,471,25,50,24,1250,3.25809653802148,3.93182563272433,3.93182563272433,16222,"A",0,0,0,-0.407968238326283
"1135",0,0,0,"D",2,0,1,2001,75,50,25,61,50,433,25,50,14,1250,3.25809653802148,3.93182563272433,3.93182563272433,16260,"D",0,0,1,-0.407968238326283
"1136",0,0,0,"A",2,0,0,1963,1500,1000,500,62,500,479,250,500,52,125000,5.52545293913178,6.21660610108486,6.21660610108486,16214,"A",0,0,0,-0.407968238326283
"1137",0,1,20,"A",2,0,1,1980,300,200,100,9,25,262,25,25,35,625,3.25809653802148,3.25809653802148,3.25809653802148,16431,"A",0,0,0,-1.09362474715707
"1138",0,0,0,"A",2,0,0,1977,150,100,50,61,50,468,0,50,38,0,0,3.93182563272433,3.93182563272433,16225,"A",0,0,0,-0.407968238326283
"1139",1,1,100,"B",2,0,1,1961,450,300,150,22,100,457,100,100,54,10000,4.61512051684126,4.61512051684126,4.61512051684126,16236,"B",1,0,0,-1.09362474715707
"1140",0,0,0,"B",2,0,0,1967,75,50,25,39,25,407,0,0,48,0,0,0,3.25809653802148,16286,"B",1,0,0,-0.407968238326283
"1141",0,0,0,"B",2,0,1,1981,300,200,100,9,100,261,100,150,34,15000,4.61512051684126,5.01727983681492,4.61512051684126,16432,"B",1,0,0,-0.407968238326283
"1142",0,0,0,"B",2,0,1,1972,450,300,150,22,150,95,150,0,43,0,5.01727983681492,0,5.01727983681492,16598,"B",1,0,0,-0.407968238326283
"1143",0,1,100,"A",2,0,0,1997,150,100,50,61,50,440,0,50,18,0,0,3.93182563272433,3.93182563272433,16253,"A",0,0,0,-1.09362474715707
"1144",1,1,25,"C",2,0,0,1967,150,125,100,9,50,106,25,50,48,1250,3.25809653802148,3.93182563272433,3.93182563272433,16587,"C",0,1,0,-1.09362474715707
"1145",0,0,0,"B",2,1,0,1986,150,100,50,61,50,202,50,50,29,2500,3.93182563272433,3.93182563272433,3.93182563272433,16491,"B",1,0,0,-0.407968238326283
"1146",0,0,0,"A",2,1,1,2001,150,100,50,61,25,449,0,0,14,0,0,0,3.25809653802148,16244,"A",0,0,0,-0.407968238326283
"1147",0,0,0,"B",2,0,1,1966,600,400,200,34,200,433,100,200,49,20000,4.61512051684126,5.30330490805908,5.30330490805908,16260,"B",1,0,0,-0.407968238326283
"1148",0,0,0,"C",2,0,0,1944,150,125,100,9,50,433,35,50,71,1750,3.58351893845611,3.93182563272433,3.93182563272433,16260,"C",0,1,0,-0.407968238326283
"1149",0,0,0,"C",1,0,1,1973,300,250,200,34,100,438,0,0,42,0,0,0,4.61512051684126,16255,"C",0,1,0,-0.407968238326283
"1150",1,1,10,"A",2,0,0,1958,150,100,50,61,5,303,5,0,57,0,1.79175946922805,0,1.79175946922805,16390,"A",0,0,0,-1.09362474715707
"1151",0,0,0,"B",2,0,0,1962,900,600,300,47,150,250,0,150,53,0,0,5.01727983681492,5.01727983681492,16443,"B",1,0,0,-0.407968238326283
"1152",0,0,0,"B",2,0,0,1996,300,200,100,9,50,495,0,50,19,0,0,3.93182563272433,3.93182563272433,16198,"B",1,0,0,-0.407968238326283
"1153",0,1,100,"B",2,0,0,1978,450,300,150,22,100,193,100,100,37,10000,4.61512051684126,4.61512051684126,4.61512051684126,16500,"B",1,0,0,-1.09362474715707
"1154",0,0,0,"B",2,1,0,1973,300,200,100,9,100,104,100,200,42,20000,4.61512051684126,5.30330490805908,4.61512051684126,16589,"B",1,0,0,-0.407968238326283
"1155",1,1,100,"C",2,1,0,1992,150,125,100,9,100,366,100,0,23,0,4.61512051684126,0,4.61512051684126,16327,"C",0,1,0,-1.09362474715707
"1156",0,0,0,"A",2,1,1,1985,450,300,150,22,150,304,0,150,30,0,0,5.01727983681492,5.01727983681492,16389,"A",0,0,0,-0.407968238326283
"1157",0,0,0,"B",2,0,1,2001,100,75,50,46,30,547,30,0,14,0,3.43398720448515,0,3.43398720448515,16146,"B",1,0,0,-0.407968238326283
"1158",0,0,0,"B",2,0,0,1979,300,200,100,9,100,324,100,200,36,20000,4.61512051684126,5.30330490805908,4.61512051684126,16369,"B",1,0,0,-0.407968238326283
"1159",0,0,0,"A",2,1,1,1998,300,200,100,9,100,345,0,100,17,0,0,4.61512051684126,4.61512051684126,16348,"A",0,0,0,-0.407968238326283
"1160",1,1,250,"B",2,0,1,1977,800,500,250,40,250,21,125,250,38,31250,4.83628190695148,5.52545293913178,5.52545293913178,16672,"B",1,0,0,-1.09362474715707
"1161",1,1,100,"C",2,0,1,1993,375,325,250,40,250,252,250,0,22,0,5.52545293913178,0,5.52545293913178,16441,"C",0,1,0,-1.09362474715707
"1162",0,0,0,"C",2,0,1,1968,100,75,50,61,50,345,50,50,47,2500,3.93182563272433,3.93182563272433,3.93182563272433,16348,"C",0,1,0,-0.407968238326283
"1163",0,0,0,"C",2,0,1,1990,100,75,50,61,25,273,75,0,25,0,4.33073334028633,0,3.25809653802148,16420,"C",0,1,0,-0.407968238326283
"1164",0,1,50,"A",2,0,0,1967,800,500,250,40,150,144,0,250,48,0,0,5.52545293913178,5.01727983681492,16549,"A",0,0,0,-1.09362474715707
"1165",1,1,50,"D",2,0,0,1962,75,50,25,61,50,433,50,50,53,2500,3.93182563272433,3.93182563272433,3.93182563272433,16260,"D",0,0,1,-1.09362474715707
"1166",0,0,0,"B",2,1,0,1967,150,100,50,61,25,458,0,0,48,0,0,0,3.25809653802148,16235,"B",1,0,0,-0.407968238326283
"1167",0,0,0,"C",2,0,0,2000,150,125,100,9,50,42,50,0,15,0,3.93182563272433,0,3.93182563272433,16651,"C",0,1,0,-0.407968238326283
"1168",0,0,0,"A",2,0,1,1965,450,300,150,22,150,281,100,150,50,15000,4.61512051684126,5.01727983681492,5.01727983681492,16412,"A",0,0,0,-0.407968238326283
"1169",1,1,25,"A",1,1,1,1987,150,100,50,61,40,501,0,0,28,0,0,0,3.71357206670431,16192,"A",0,0,0,-1.09362474715707
"1170",0,0,0,"B",2,1,0,1951,800,500,250,40,100,384,200,0,64,0,5.30330490805908,0,4.61512051684126,16309,"B",1,0,0,-0.407968238326283
"1171",0,1,100,"B",2,0,0,1972,600,400,200,34,100,387,0,0,43,0,0,0,4.61512051684126,16306,"B",1,0,0,-1.09362474715707
"1172",0,0,0,"B",2,1,0,1976,800,500,250,40,250,509,250,250,39,62500,5.52545293913178,5.52545293913178,5.52545293913178,16184,"B",1,0,0,-0.407968238326283
"1173",0,0,130,"C",2,0,1,1971,300,250,200,34,125,433,200,125,44,25000,5.30330490805908,4.83628190695148,4.83628190695148,16260,"C",0,1,0,-0.407968238326283
"1174",0,0,0,"C",2,0,0,1979,150,125,100,9,100,432,100,0,36,0,4.61512051684126,0,4.61512051684126,16261,"C",0,1,0,-0.407968238326283
"1175",0,0,0,"A",2,0,0,1985,150,100,50,50,35,377,35,0,30,0,3.58351893845611,0,3.58351893845611,16316,"A",0,0,0,-0.407968238326283
"1176",0,0,0,"C",2,1,1,1989,100,75,50,61,50,125,0,50,26,0,0,3.93182563272433,3.93182563272433,16568,"C",0,1,0,-0.407968238326283
"1177",0,0,0,"A",2,0,0,1997,1500,1000,500,62,150,114,300,150,18,45000,5.70711026474888,5.01727983681492,5.01727983681492,16579,"A",0,0,0,-0.407968238326283
"1178",0,0,0,"A",1,0,0,1980,150,100,50,61,20,61,0,20,35,0,0,3.04452243772342,3.04452243772342,16632,"A",0,0,0,-0.407968238326283
"1179",0,0,0,"C",2,0,0,2001,150,125,100,9,100,116,0,0,14,0,0,0,4.61512051684126,16577,"C",0,1,0,-0.407968238326283
"1180",0,0,0,"B",2,0,1,1948,450,300,150,22,75,450,75,0,67,0,4.33073334028633,0,4.33073334028633,16243,"B",1,0,0,-0.407968238326283
"1181",0,0,0,"C",2,0,1,1980,300,250,200,34,100,433,200,100,35,20000,5.30330490805908,4.61512051684126,4.61512051684126,16260,"C",0,1,0,-0.407968238326283
"1182",0,0,0,"C",2,1,1,1994,150,125,100,9,100,432,100,0,21,0,4.61512051684126,0,4.61512051684126,16261,"C",0,1,0,-0.407968238326283
"1183",0,1,200,"C",2,1,1,1990,225,200,150,22,150,285,0,150,25,0,0,5.01727983681492,5.01727983681492,16408,"C",0,1,0,-1.09362474715707
"1184",0,0,0,"C",2,0,0,1991,100,75,50,61,30,367,0,50,24,0,0,3.93182563272433,3.43398720448515,16326,"C",0,1,0,-0.407968238326283
"1185",0,0,0,"B",1,0,1,1992,100,75,50,50,35,108,35,0,23,0,3.58351893845611,0,3.58351893845611,16585,"B",1,0,0,-0.407968238326283
"1186",1,1,100,"B",2,0,0,1974,600,400,200,34,200,230,200,200,41,40000,5.30330490805908,5.30330490805908,5.30330490805908,16463,"B",1,0,0,-1.09362474715707
"1187",0,0,0,"B",2,0,0,1974,800,500,250,40,150,447,150,150,41,22500,5.01727983681492,5.01727983681492,5.01727983681492,16246,"B",1,0,0,-0.407968238326283
"1188",1,1,100,"C",2,0,0,1983,150,125,100,9,100,25,100,100,32,10000,4.61512051684126,4.61512051684126,4.61512051684126,16668,"C",0,1,0,-1.09362474715707
"1189",0,1,25,"C",2,1,0,1952,375,325,250,40,50,365,0,0,63,0,0,0,3.93182563272433,16328,"C",0,1,0,-1.09362474715707
"1190",0,0,0,"A",2,1,1,1973,150,100,50,61,25,313,25,25,42,625,3.25809653802148,3.25809653802148,3.25809653802148,16380,"A",0,0,0,-0.407968238326283
"1191",0,1,125,"A",1,0,0,1971,450,300,150,22,125,414,125,250,44,31250,4.83628190695148,5.52545293913178,4.83628190695148,16279,"A",0,0,0,-1.09362474715707
"1192",0,0,0,"C",2,0,0,1985,375,325,250,40,250,308,250,0,30,0,5.52545293913178,0,5.52545293913178,16385,"C",0,1,0,-0.407968238326283
"1193",0,0,0,"C",2,0,0,1969,150,125,100,9,50,2,0,50,46,0,0,3.93182563272433,3.93182563272433,16691,"C",0,1,0,-0.407968238326283
"1194",0,0,0,"A",1,0,0,1997,300,200,100,9,100,424,100,0,18,0,4.61512051684126,0,4.61512051684126,16269,"A",0,0,0,-0.407968238326283
"1195",0,0,0,"B",2,1,1,1991,800,500,250,40,250,531,0,250,24,0,0,5.52545293913178,5.52545293913178,16162,"B",1,0,0,-0.407968238326283
"1196",0,0,0,"B",2,0,0,2001,300,200,100,9,100,338,100,0,14,0,4.61512051684126,0,4.61512051684126,16355,"B",1,0,0,-0.407968238326283
"1197",0,0,0,"C",2,0,1,1993,200,150,125,16,125,507,0,0,22,0,0,0,4.83628190695148,16186,"C",0,1,0,-0.407968238326283
"1198",1,1,100,"C",2,0,0,1952,150,125,100,9,100,496,200,200,63,40000,5.30330490805908,5.30330490805908,4.61512051684126,16197,"C",0,1,0,-1.09362474715707
"1199",0,0,0,"C",2,0,0,1953,75,50,25,39,25,83,25,0,62,0,3.25809653802148,0,3.25809653802148,16610,"C",0,1,0,-0.407968238326283
"1200",1,1,25,"A",2,0,0,1952,150,100,50,39,25,259,50,50,63,2500,3.93182563272433,3.93182563272433,3.25809653802148,16434,"A",0,0,0,-1.09362474715707
"1201",0,0,0,"A",2,0,0,1963,1500,1000,500,62,500,497,0,500,52,0,0,6.21660610108486,6.21660610108486,16196,"A",0,0,0,-0.407968238326283
"1202",0,0,0,"B",2,0,0,1948,200,125,75,72,50,307,50,50,67,2500,3.93182563272433,3.93182563272433,3.93182563272433,16386,"B",1,0,0,-0.407968238326283
"1203",0,0,0,"C",2,0,0,1966,150,125,100,9,50,314,50,0,49,0,3.93182563272433,0,3.93182563272433,16379,"C",0,1,0,-0.407968238326283
"1204",0,0,0,"B",2,1,0,1948,300,200,100,9,100,107,0,0,67,0,0,0,4.61512051684126,16586,"B",1,0,0,-0.407968238326283
"1205",0,0,0,"C",2,1,0,1963,150,125,100,9,100,93,100,0,52,0,4.61512051684126,0,4.61512051684126,16600,"C",0,1,0,-0.407968238326283
"1206",0,0,0,"B",2,1,0,1961,150,100,50,61,25,452,50,25,54,1250,3.93182563272433,3.25809653802148,3.25809653802148,16241,"B",1,0,0,-0.407968238326283
"1207",0,0,0,"B",2,1,1,1951,900,600,300,47,300,414,250,300,64,75000,5.52545293913178,5.70711026474888,5.70711026474888,16279,"B",1,0,0,-0.407968238326283
"1208",0,0,0,"C",2,0,0,1946,800,600,500,62,100,114,0,100,69,0,0,4.61512051684126,4.61512051684126,16579,"C",0,1,0,-0.407968238326283
"1209",0,0,250,"A",2,0,0,1958,800,500,250,40,250,215,250,250,57,62500,5.52545293913178,5.52545293913178,5.52545293913178,16478,"A",0,0,0,-0.407968238326283
"1210",0,0,0,"A",2,0,0,1948,300,200,100,9,100,427,100,0,67,0,4.61512051684126,0,4.61512051684126,16266,"A",0,0,0,-0.407968238326283
"1211",0,0,0,"A",2,0,0,1949,150,100,50,61,50,528,50,0,66,0,3.93182563272433,0,3.93182563272433,16165,"A",0,0,0,-0.407968238326283
"1212",0,0,0,"C",2,1,0,1951,150,125,100,9,50,400,50,0,64,0,3.93182563272433,0,3.93182563272433,16293,"C",0,1,0,-0.407968238326283
"1213",0,1,50,"C",2,0,1,1966,800,600,500,62,500,232,500,0,49,0,6.21660610108486,0,6.21660610108486,16461,"C",0,1,0,-1.09362474715707
"1214",0,0,0,"A",2,0,0,1963,600,400,200,34,100,515,0,100,52,0,0,4.61512051684126,4.61512051684126,16178,"A",0,0,0,-0.407968238326283
"1215",1,1,250,"A",2,1,0,1951,1500,1000,500,62,250,135,250,250,64,62500,5.52545293913178,5.52545293913178,5.52545293913178,16558,"A",0,0,0,-1.09362474715707
"1216",0,1,50,"D",2,0,0,1963,150,100,50,9,100,74,0,100,52,0,0,4.61512051684126,4.61512051684126,16619,"D",0,0,1,-1.09362474715707
"1217",0,0,0,"B",2,0,0,1949,1500,1000,500,62,400,204,400,0,66,0,5.99396142730657,0,5.99396142730657,16489,"B",1,0,0,-0.407968238326283
"1218",0,0,0,"A",2,0,0,1963,1500,1000,500,62,100,443,650,100,52,65000,6.47850964220857,4.61512051684126,4.61512051684126,16250,"A",0,0,0,-0.407968238326283
"1219",1,1,200,"B",2,0,0,1962,800,500,250,40,200,294,250,200,53,50000,5.52545293913178,5.30330490805908,5.30330490805908,16399,"B",1,0,0,-1.09362474715707
"1220",1,1,120,"C",2,0,0,1957,225,200,150,22,100,185,100,100,58,10000,4.61512051684126,4.61512051684126,4.61512051684126,16508,"C",0,1,0,-1.09362474715707
"1221",0,1,100,"A",2,1,0,1958,150,100,50,61,50,463,50,50,57,2500,3.93182563272433,3.93182563272433,3.93182563272433,16230,"A",0,0,0,-1.09362474715707
"1222",0,1,10,"D",2,1,0,1955,150,100,50,9,10,70,45,10,60,450,3.8286413964891,2.39789527279837,2.39789527279837,16623,"D",0,0,1,-1.09362474715707
"1223",0,0,0,"A",1,1,0,1962,150,100,50,39,25,521,0,0,53,0,0,0,3.25809653802148,16172,"A",0,0,0,-0.407968238326283
"1224",1,1,50,"C",2,1,0,1952,150,125,100,9,50,236,50,50,63,2500,3.93182563272433,3.93182563272433,3.93182563272433,16457,"C",0,1,0,-1.09362474715707
"1225",0,1,100,"C",2,1,0,1960,300,250,200,34,100,236,100,100,55,10000,4.61512051684126,4.61512051684126,4.61512051684126,16457,"C",0,1,0,-1.09362474715707
"1226",0,1,10,"A",2,1,0,1949,150,100,50,8,10,551,0,10,66,0,0,2.39789527279837,2.39789527279837,16142,"A",0,0,0,-1.09362474715707
"1227",0,0,0,"C",2,0,0,1959,75,50,25,21,15,278,0,0,56,0,0,0,2.77258872223978,16415,"C",0,1,0,-0.407968238326283
"1228",0,0,0,"C",2,0,0,1955,75,50,25,39,25,489,50,0,60,0,3.93182563272433,0,3.25809653802148,16204,"C",0,1,0,-0.407968238326283
"1229",1,1,50,"A",2,1,1,1958,150,100,50,61,50,531,50,50,57,2500,3.93182563272433,3.93182563272433,3.93182563272433,16162,"A",0,0,0,-1.09362474715707
"1230",1,1,100,"A",2,1,0,1957,300,200,100,9,100,472,50,150,58,7500,3.93182563272433,5.01727983681492,4.61512051684126,16221,"A",0,0,0,-1.09362474715707
"1231",1,1,200,"C",2,0,0,1953,300,250,200,34,200,154,200,200,62,40000,5.30330490805908,5.30330490805908,5.30330490805908,16539,"C",0,1,0,-1.09362474715707
"1232",1,1,150,"C",2,1,0,1959,200,150,125,16,125,81,250,125,56,31250,5.52545293913178,4.83628190695148,4.83628190695148,16612,"C",0,1,0,-1.09362474715707
"1233",0,0,0,"C",2,1,0,1959,75,50,25,39,25,438,0,0,56,0,0,0,3.25809653802148,16255,"C",0,1,0,-0.407968238326283
"1234",0,0,0,"A",2,0,0,1960,225,150,75,75,60,433,60,60,55,3600,4.11087386417331,4.11087386417331,4.11087386417331,16260,"A",0,0,0,-0.407968238326283
"1235",0,0,0,"C",2,0,0,1962,150,125,100,9,50,16,0,50,53,0,0,3.93182563272433,3.93182563272433,16677,"C",0,1,0,-0.407968238326283
"1236",0,0,0,"C",2,1,0,1952,100,75,50,46,30,380,30,0,63,0,3.43398720448515,0,3.43398720448515,16313,"C",0,1,0,-0.407968238326283
"1237",0,0,0,"B",2,1,0,1952,75,50,25,39,25,33,25,0,63,0,3.25809653802148,0,3.25809653802148,16660,"B",1,0,0,-0.407968238326283
"1238",1,1,400,"C",2,0,0,1960,450,375,300,47,300,304,300,300,55,90000,5.70711026474888,5.70711026474888,5.70711026474888,16389,"C",0,1,0,-1.09362474715707
"1239",1,1,100,"B",2,1,0,1966,300,200,100,9,100,313,100,100,49,10000,4.61512051684126,4.61512051684126,4.61512051684126,16380,"B",1,0,0,-1.09362474715707
"1240",0,0,0,"B",2,1,0,1953,1500,1000,500,62,100,396,200,100,62,20000,5.30330490805908,4.61512051684126,4.61512051684126,16297,"B",1,0,0,-0.407968238326283
"1241",0,0,0,"C",2,0,0,1959,100,75,50,61,50,256,0,0,56,0,0,0,3.93182563272433,16437,"C",0,1,0,-0.407968238326283
"1242",0,0,0,"A",2,0,0,1965,300,200,100,9,100,205,100,100,50,10000,4.61512051684126,4.61512051684126,4.61512051684126,16488,"A",0,0,0,-0.407968238326283
"1243",1,1,100,"D",2,1,0,1957,2500,1500,500,60,100,210,100,100,58,10000,4.61512051684126,4.61512051684126,4.61512051684126,16483,"D",0,0,1,-1.09362474715707
"1244",0,0,0,"D",2,1,0,1954,150,100,50,9,50,145,0,0,61,0,0,0,3.93182563272433,16548,"D",0,0,1,-0.407968238326283
"1245",0,1,250,"C",2,0,0,1954,1500,1000,500,6,250,537,250,250,61,62500,5.52545293913178,5.52545293913178,5.52545293913178,16156,"C",0,1,0,-1.09362474715707
"1246",0,0,0,"A",2,0,0,1960,300,200,100,9,100,121,100,0,55,0,4.61512051684126,0,4.61512051684126,16572,"A",0,0,0,-0.407968238326283
"1247",0,0,0,"D",2,0,0,1959,50,25,10,39,25,128,25,0,56,0,3.25809653802148,0,3.25809653802148,16565,"D",0,0,1,-0.407968238326283
"1248",0,0,15,"A",2,1,0,1951,150,100,50,30,15,432,15,0,64,0,2.77258872223978,0,2.77258872223978,16261,"A",0,0,0,-0.407968238326283
"1249",1,1,100,"B",2,0,0,1954,300,200,100,9,100,355,0,100,61,0,0,4.61512051684126,4.61512051684126,16338,"B",1,0,0,-1.09362474715707
"1250",0,0,0,"C",2,0,0,1962,125,100,75,65,50,302,25,50,53,1250,3.25809653802148,3.93182563272433,3.93182563272433,16391,"C",0,1,0,-0.407968238326283
"1251",0,0,0,"C",2,1,0,1961,150,125,100,9,100,502,0,100,54,0,0,4.61512051684126,4.61512051684126,16191,"C",0,1,0,-0.407968238326283
